iso3c,year,NEER_EA19,RGDP_EA19,RHICP_EA19,RULC_EA19,RXPI_EA19,NEER_EU27,RGDP_EU27,RHICP_EU27,RULC_EU27,RXPI_EU27,NEER_IC37,RGDP_IC37,RHICP_IC37,RULC_IC37,RXPI_IC37,NEER_Gr42,RGDP_Gr42,RHICP_Gr42,loans,banking_leverage,current_account_avg3y,direct_investment_stocks,current_account,export_oecd_5ychange,lending_borrowing,direct_investment_flows,trade_balance_energy,REER_42tp_change1y,REER_42tp_change3y,REER_euro_change3y,export_shares_change5y,export_shares_change1y,export_shares_vol_change1y,finance_liabs_ch1y,finance_liabs_mio,debt_gov,house_prices_real_ch1y,house_prices_nom_ch3y,int_inv_pos,int_inv_pos_adj,poverty_risk_perc,poverty_risk_ch3y,povery_risk_post_transfer_perc,povery_risk_post_transfer_perc_ch3y,deprived_perc,deprived_perc_ch3y,low_work_perc,low_work_perc_ch3y,ulc_ch3y,ulc_ch1y,ulc_perf_eu_ch10y,activity_rate_perc,activity_rate_perc_ch3y,unemp_long_perc,unemp_long_perc_ch3y,unemp_youth_perc,unemp_youth_ch3y,neet_youth_perc,neet_youth_perc_ch3y,gdp_real_ch1y,cap_formation,tot_ch5y,construction,employment_ch1y,productitivy_labor,credit_priv_flow,debt_priv,debt_households,rd_exp,unemp_avg3y,unemp_rate,finance_debt_to_equity,debt_external,ulc_ch10y,debt_priv_perc,credit_flow_priv
DNK,1997,99.8052753031816,92.1714863423846,98.6036055159122,87.6700394818209,89.204337359412,97.7315628692667,92.2501884524737,98.3113150868799,87.4199021971406,89.1569114495029,94.0204627395537,90.8943630552606,95.3606830829199,86.1964862410554,90.2199122611643,89.3935073833772,92.0663152644008,95.4312014005159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,1997,102.973447330506,78.2750862795503,87.7981620554342,78.6100243511735,71.6707803024642,101.806477640693,79.8196425856822,89.1825451680687,80.0681705890814,72.5783388340209,97.1323100156827,79.7446424366621,89.212100095519,79.3961808632304,73.2449186923929,82.7392979319508,81.0990916632648,89.0685314378277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,1997,130.985552496214,71.3157297357513,69.9719468648536,73.3027516307429,105.742025067389,126.865688144884,74.0008061705548,71.8260621075425,75.6619317309292,109.252713818601,122.386469664914,73.3301026027286,71.2027441089446,75.0394769979603,109.123692331234,112.380883061526,73.3155832895143,70.5842987656742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1997,108.378535936738,80.9976206851363,79.178116863964,96.260314473685,71.4442261572178,107.394702039843,83.1535859843821,80.830893980193,98.9917643791235,72.3447239574657,102.941226170577,82.6303281266676,79.9624958426741,98.4202139545342,72.7444867537925,88.751929164616,81.8138868257264,78.404409779964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,1997,518.97069645285,47.4973514735042,62.9792558216488,45.6345894668331,64.0407458642327,516.064718925459,48.6936353761574,64.5260030307267,46.7519663221867,65.3888717874807,448.906674717224,48.3922733327209,64.624982074432,45.976003217117,65.3165515025355,418.21637984492,48.4201122628415,64.0848668767914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1997,110.391634499828,111.731052974923,113.563499499835,112.145728750045,110.756970538438,109.608795066485,114.34866175902,115.506489109793,114.717699115569,113.215028122753,102.547096702458,112.359569219678,111.004888684285,112.519191813428,114.956632924607,96.9247361713931,113.511262190256,110.573868897207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,1997,123.85581175477,120.310552680115,124.295098897527,107.809150075809,109.950722552443,122.516758600045,121.529790863501,125.089682748498,108.810691698409,110.814070356212,116.83955925008,119.458466469105,123.453201008902,105.188930507135,110.062225835921,112.3551494968,120.994336374734,123.217537160878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,1997,100.087865214192,69.2483851187887,98.8092892455072,70.6720310383278,54.1118194297776,98.8116572783619,69.7002374171353,98.9343312077271,71.0750648714134,54.3986737544717,92.2282810357524,65.6072703165681,93.102596397995,67.8334235309583,52.437085976427,89.4957164198831,66.4404442711171,93.3421746450419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,1997,84.0389791039689,92.4694634249817,96.0012273274366,93.1655806984794,78.6901195236325,83.2339908692423,93.701958248732,96.9524059324601,94.2877645974169,79.4503137559297,78.7367555935154,90.571582561208,94.2939058067982,90.4501984715472,77.4539198929369,76.1368861570357,92.0757209632636,94.3274604593081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,1997,1160.99859453088,77.9764582076699,63.4435523235285,104.590806081957,88.4420181763264,1126.0263444003,80.1495445346182,64.6204836015905,107.287589667728,90.5970201108572,1100.59728928412,78.1044200368181,62.935033571671,105.105489704556,89.5252160428405,955.597777820973,78.3141514102346,62.2049220085365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,1997,616.411258439453,69.7115405698342,85.3908654450621,562.36837114548,66.0597801704544,602.117392572356,71.7873374012618,87.418966657362,576.361967347141,67.8421933521014,548.681128633065,71.846696794062,88.4824320712108,569.676365896875,68.5555328468644,546.70626659013,73.2853769807998,88.5358304220056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,1997,116.931239709617,112.643564641653,109.740889005079,116.553526426633,111.717249409453,115.730543040976,113.333868889761,110.071383350202,117.238838075391,112.225403732995,110.507475442924,115.406378284674,109.911493869377,118.710521092594,114.845503741274,104.067391478903,117.547115889488,109.17789639854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,1997,86.946691760507,80.850437124464,85.7645263665596,81.8901375587419,85.3069528909774,86.1478976543902,81.3408077785937,86.0233622195258,82.3805942204934,85.609613592655,75.3470235827501,73.0778671130368,78.8983766838902,72.126561990885,77.7574141338763,74.7432501504467,73.8056482686302,79.0421904554606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,1997,186.392914117006,89.5304850129062,101.385519452435,84.6923729682798,89.1617814118967,184.722657468041,90.057334348883,101.668786100137,85.1830945828958,89.4746601011595,164.289278920551,81.7211438332433,94.2383428036584,75.227203016019,81.6782311726465,163.210844118533,82.6528791924146,94.5740961942636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,1997,190.763258976786,87.980165729108,110.399466345935,172.29194595118,128.062143956234,188.618417585615,88.7764331549062,111.004751748716,173.76976267731,128.912959430925,174.031087915854,84.2132427884419,106.045062094155,162.439470875953,123.505401599366,166.738623246387,86.8847457371675,106.690541366234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,1997,94.5654375311463,73.2503550527788,83.5026564844704,78.0138159520049,60.6429817450079,93.6116552483354,73.8248078504148,83.8748577123226,78.6664790330977,60.9570678817577,93.5300562368596,67.221417008694,78.7021691896267,69.8661751994083,56.1019425362275,89.1741190134177,70.0424003289618,79.0404550702594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,1997,107.266496049233,97.4373904736696,101.081002083195,93.1213832864904,88.7492889920634,106.312663287368,98.1679412213363,101.472375796627,93.8557115201599,89.18662111942,104.389353328651,97.1990759843829,99.5562317812635,90.0925294859821,92.9929661990569,98.7326599592853,98.1280611001202,98.4232586533208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,1997,84.7621471314975,120.688055819766,110.854835204241,130.943921464723,123.032153726521,83.9747324285047,121.588184671903,111.349479256276,131.898482336262,123.574292541234,77.3926671422967,119.098270037295,108.612504620771,128.359413623623,123.759893849257,74.6667456798696,121.219549246814,107.060717348266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,1997,95.4754930093413,79.0963416064339,100.308085217757,60.2324075384132,106.219696446239,94.4946842981317,79.8479000366933,100.883119503711,60.7639451701164,106.894088898747,90.937547455227,73.1712291729639,94.4699210308936,54.0815378835533,99.7795575408207,84.9204368830541,70.9281436538104,91.975242824699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,1997,117.35022575924,173.033916121873,149.889226093614,142.543281351673,128.842105568687,116.275725708934,174.28991082774,150.497207125108,143.619178801265,129.421343654855,113.87515623415,162.574447092196,142.985029037918,130.917733677305,122.694047762242,112.290593964527,185.143183399592,146.693077458285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,1997,142.198941614436,130.976810925879,119.30784095091,152.296000399014,146.143324024367,140.53134199943,132.207205703434,120.034745255051,153.717376844634,147.074394547457,134.39961475838,122.897001792339,113.680926188101,139.269342752943,139.007766967232,129.59890190548,132.149273669876,114.975201320406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1998,100.035583340396,99.7440540395501,98.6296798773174,100.430616359599,92.7392296553167,99.3436680632941,100.864263577643,99.3730698524379,101.374792125324,93.5695777408614,94.581949815167,97.8812855341716,96.1030508264561,98.0866768357827,92.6965892169455,92.7185881513094,100.129590292241,97.0735762581486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,1998,100.180005593952,115.095972139534,108.286442170975,118.672255323624,109.494130662855,98.9372351389529,116.961624157353,109.712594846831,119.795443665722,110.896796132273,93.9184448284988,112.188914956166,105.694025708004,113.430452251032,109.390903941074,90.1274406297525,115.979222812589,107.089696467928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,1998,100.754121993029,66.3786266782945,80.2967000743157,66.4013928343399,74.7544198769358,99.0898719987935,66.2586451450595,79.5338496117531,66.5257807334939,74.6753050650862,95.4569164898439,66.0805468693217,78.5095671623611,65.8299195045258,75.9075339837801,79.6948284677442,70.0889045614989,80.5980787128345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1998,100.984730419788,94.3844061568911,94.3598880676535,95.2184352971525,102.474751920421,100.158993841162,95.3110940778571,94.8517841938465,96.1046749660282,103.197336176695,92.1901136014547,89.1120211592183,87.9639210575498,89.3961553483275,99.7422504424399,90.8871240917324,90.5664497829365,88.5552408896752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,1998,103.763581980056,90.3246431055582,89.4626648473454,82.6721675306254,83.9643694647293,99.6839626376483,94.1187792784867,92.1084422196417,85.6457371543778,88.0619968925623,89.6226096535241,92.6737611049828,91.0219272800761,83.1667515876382,88.0272898199059,83.2028435810827,97.7213772943842,93.6774972541683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,1998,100.200617144975,86.5513817761795,90.3523086438427,89.5706279278514,87.0514520639135,99.5314631476655,87.5461086490832,91.0246867687425,90.4032416025172,87.8526217462867,93.4152681226315,85.7653839165083,88.7107678945355,88.1068979058871,87.6778355589874,91.0639540263916,87.7181437526446,89.4649575163168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,1998,100.018868681335,102.315955869341,103.761497618242,99.0376138397917,107.944025986634,99.036721558244,103.721548666681,104.628317849804,100.177053455336,109.016524161681,94.2488300147438,100.898252647629,101.458748082408,97.0419845054298,107.839282896349,92.1511756844096,103.930418346679,102.717094575161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,1998,100.304854440991,94.2125816270335,97.385871935641,89.1094959319324,92.1925403402249,98.4109630157204,96.4385720770976,98.8201038856617,90.7763201684307,94.026581288763,92.8419013716874,94.6562404276952,96.7836575825011,88.331200469671,94.094169088902,89.4641716391357,97.5571104844634,97.8825025554652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,1998,101.329785834395,91.7651362693015,97.2798731434119,89.8986595914483,90.671207478307,99.2109578492843,93.5882005179641,98.3348332821172,91.5833041991418,92.7094729181634,91.4416557151679,89.971997898165,94.056745634604,88.7123652614025,91.2860155740071,82.1395581079119,93.0453736851935,95.3485333480899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,1998,109.939390051679,72.2837153743811,80.423163022725,72.3924756430318,68.084985333396,108.601154268066,72.6753343745747,80.2651430988398,72.8491232089283,68.5782821948289,105.14038102344,72.069812401763,78.7418425236492,72.6867652932993,69.0260494801811,88.9609484576371,76.4778835078065,81.0640359251196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,1998,77.4485317206276,72.2624358456114,73.2375880316123,81.6062281759915,64.4511206527299,76.9874999238992,73.4496935186896,74.0728190845108,82.4973725076303,65.6592354599106,71.8350991870483,72.3495498354376,72.6157798420415,80.582007620126,65.7961009738485,56.065058380853,76.7666532985725,74.5836095529712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,1998,100.048577316967,84.4663647001934,92.343263967971,83.2297255318231,77.113669987178,99.4100708652175,85.2733686484955,92.9154465785389,83.8550359016027,77.7078071351346,96.3214045398945,84.1236144492892,91.236409088829,82.9079993895241,77.7349315567679,95.0114436681662,85.5566388836131,91.9145178298179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,1998,99.4138519523296,89.4428656971648,93.3542756090553,93.4249430103671,84.5670446358568,98.6563560723045,90.215467548832,93.8260561431364,94.1722810367604,85.0442334035521,94.8167161558637,86.3264317217685,90.1874483409084,89.09835745112,82.6209815908478,93.4702165461193,89.5949237841649,91.5852410718309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,1998,100.000363760769,93.2691540546934,97.1856385888396,94.1513560544946,97.3992569679074,99.2696056573859,94.5651483252939,98.0531206894566,95.2659814323373,98.4076253865107,94.688603229997,92.3793929081307,95.1189957142486,92.8926508776214,97.9017058366371,92.6342476587399,94.4447074450333,96.0705618486852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1998,100.004630008086,100.349547014707,102.436442937262,104.866556210552,98.0487993605903,98.9192043367211,103.840084989308,105.215888304853,107.973016856893,100.218002317873,95.8981367566377,102.321335134759,103.356389725145,105.70015110655,100.328012518997,92.7236725200009,105.264545274456,104.713162310412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,1998,100.137703475455,89.7619996695192,95.5844573863561,95.2576679731732,96.8915982812752,99.5886325506527,90.4772931367071,96.0320830371529,95.9445073607136,97.4635071532111,96.0349638478868,88.5527031064796,93.4776050606633,94.0535635802094,96.7829696655103,94.8336674496858,89.9894668897185,94.0480560290257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,1998,130.360381257873,95.2267500079681,93.4923715184134,92.0466776820098,96.9050433275069,128.437670795266,98.7492215404738,95.8537264009477,94.6629129313458,100.587343557318,123.977797322281,98.2548978898492,95.2913720694352,93.6426855870819,100.925273079082,115.154198395396,103.038436220785,97.8576067182596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,1998,76.7082686874843,59.4693587643986,52.0178848135678,61.8651820009691,64.8629001222451,77.2590424754102,63.2087007756777,55.0503394962187,65.3431127541943,67.4767067803311,74.752084094391,62.2749442123467,54.13136497626,64.1622950443347,67.2315837683279,71.3793892275119,63.6840969600265,54.722569138184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1998,100.271102963014,104.381849563313,103.255742405161,100.493949613002,120.304418276592,98.8607202102379,105.047328146011,103.246516079869,101.134610334595,120.930534093733,94.1568812179329,103.384487655049,100.648430823868,98.3700811591554,121.701294294807,86.0266671587577,110.89835414179,104.25214702078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,1998,99.72707643434,65.7373407942324,63.3077377454265,63.526449297895,47.3695655842026,96.5389281626998,67.3997529656308,64.1165257922451,64.6919966313931,48.2507349995126,80.3278075483185,67.6178606094851,65.154728702938,63.0514580681962,48.9015315132539,72.2882723840565,70.8257356185019,66.7310458927819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZE,1998,70.9056062242272,67.4280637099508,67.9508797257313,63.0019806038613,83.1940653041858,69.4126849631777,68.6987575669948,68.908548337759,63.4633660390888,84.6936312513614,67.1989081253747,67.6655006996773,67.639505587243,62.3882642967565,84.4011343551738,63.7792597863769,69.2160453296781,68.3005289318818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,1998,100.162436359162,92.1431224124074,99.0640825451004,90.2994041796576,88.0426913565604,98.5547109684831,92.3290198195696,98.7928559226059,90.4716357089916,88.0607513319174,95.3977751425414,91.6486865573339,96.0609477312341,88.9690040876149,90.2244988235224,92.3096869987526,94.1323773075542,97.2538593258272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,1998,101.653034875969,81.8489808400328,90.5034078539367,86.3728764183029,73.5786655349361,100.870796433149,83.2491749336155,91.6581096291924,87.6491554321083,74.3435651305376,97.0447862381676,83.1260271451616,91.4268749797972,86.5426420445091,75.1668058863086,87.0145450024933,87.9271544874436,94.2088705224321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,1998,116.101976728917,70.9122753246901,70.016724890658,72.947459443253,106.484439583605,112.97945193395,73.15288127875,71.3659947378496,74.5599638150796,109.621800893282,109.526229248574,72.5058419336847,70.6202632180535,73.7297538891482,109.755590989725,103.880068592386,74.3300136305729,71.4328006010195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1998,104.0561800582,85.0377553019096,83.9804148412515,101.285112375811,78.0058364967371,103.457254228466,87.0842188960754,85.4761677367571,103.831585717352,78.9160412691991,99.8528001145544,86.6011908652975,84.4009611307294,102.837234046471,79.6491854293102,90.9246729943556,89.4057728231828,85.5754728960198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,1998,426.941875157785,56.9095962367303,81.3465751637701,71.3694637127379,63.5261781919667,426.029515181601,58.2305205465394,83.2052819569955,72.9505051248883,64.6669487891099,379.719089495765,57.9721949983292,83.1076027763297,71.4589731900777,65.046024493516,364.37330903206,59.3892839199607,84.0179641150323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,1998,107.985658257113,108.312689937922,110.821962649495,104.720219311248,107.474217534715,107.44326455993,110.538851130223,112.342397315331,106.462796830932,109.626874063182,101.741967273298,109.878182869608,108.499948691739,104.383322800275,113.332100716227,97.8172690217834,112.521314727903,109.320963932048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,1998,127.66466016795,122.998137409503,128.539618479703,111.764619538008,109.567673618009,126.626255204182,124.158072084765,129.188814063412,112.714855060896,110.403812391805,122.499317617397,123.311026072999,128.244138442263,109.146138381716,110.974679396746,119.80642593384,126.726464693684,129.609954320793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,1998,95.5253860830504,64.5373470812141,94.9898019511031,71.7756575076059,47.8399859860525,94.6257953880161,65.0418450178012,95.1430112175949,72.369175402821,48.1766261257978,88.3052739362003,61.3399267897019,89.3010696230305,68.6948718218776,46.7307899532698,86.5626831651651,62.6195123676955,90.1396932074665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,1998,85.5948186181602,92.6518436956297,96.6871743031894,93.5683473017126,79.7380224690471,85.0070281680212,93.7809370750983,97.4826183963095,94.5521262679115,80.4592903070603,81.3476694061549,91.3089988772944,95.0822604488347,90.6539990334717,79.2082578414389,79.5301050767541,93.6804651674162,95.8820826460611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,1998,688.415958663138,79.9517906830971,67.6975095843923,107.174343314218,84.3333360838012,671.156813494911,81.8132275990785,68.5918828620554,109.006415113178,86.1677474060898,655.885569021007,79.8826611475117,66.7018083282758,106.232404260461,85.5664008929767,602.324346598388,83.5436271913461,68.2161013750739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,1998,374.565076164113,49.2964794550562,65.3195668017114,261.973882777481,56.0836643544097,368.237330782585,50.477271049658,66.4651230069959,266.323120149734,57.2735275913238,342.545104587082,50.6632263562163,67.1222118445005,262.07493168582,58.2037668143885,343.171213651475,52.0039688113347,67.5554161993712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,1998,118.995709570475,114.039875879384,112.074291032374,121.497370182459,111.435355885875,118.05922080885,114.725184061684,112.335811657597,122.19772543891,112.002954361598,117.77385127481,121.137555121936,115.34329039297,126.413660633615,117.867442875404,113.125189654243,125.434208557162,116.301029824825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,1998,82.629677490098,75.4344831784386,81.3613937792714,78.8758441149795,80.8449815155995,82.0634791754579,75.9109250055054,81.5749905623123,79.395750825519,81.2028959253689,71.075929757264,67.8728001691305,73.8505922070767,67.4142789441876,74.1896554956133,70.9026033103111,68.8834134271216,74.3157264750453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,1998,164.502284899692,89.696403804389,102.520114318245,87.8875748673309,90.1716342117096,163.412257212956,90.253286105587,102.775313406635,88.4628019823947,90.5692661910745,143.401847831907,81.4283457966411,93.9247477477038,75.6141485149731,83.1304584797302,142.976323195382,82.5875778284676,94.5167536365577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,1998,180.386212563877,85.8714022456615,106.439153308397,161.02143232347,113.370685701451,178.807129194059,86.6126970825,106.916704925968,162.303849846909,114.138578531152,166.70968919896,82.8707193620943,102.379001961503,150.911125832547,110.526152554457,162.895689670478,86.9739871426518,104.519774164781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,1998,81.443074103727,62.3141447527796,71.7165313912227,67.4210825881653,50.8198983518984,80.8361247560062,62.7875977389972,71.9676373777778,67.9557130393946,51.1191838425194,83.5657519223971,59.453980307982,69.673793520145,62.0284004108859,48.4473488671294,82.3278055704695,63.8115132262396,71.8799915000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,1998,88.377151722242,79.6680151521254,83.3959523244422,77.2158973388058,75.6907978568851,87.8080664057413,80.2691115254445,83.6740544631882,77.8443733070816,76.1205756682164,90.0628072121373,83.3153714386494,85.3786647492191,77.2971741357524,83.2129226624148,87.5379247865612,86.0912461513715,86.1458116292734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,1998,79.733611459839,111.672559533482,103.777546229619,121.882705627922,117.482538955349,79.1937296557034,112.505843551027,104.175009759617,122.799962872609,118.081054850803,73.3049865763577,110.757126377745,101.477483428015,117.954037480401,119.928983507498,73.1122049681001,116.300734832902,102.879745279846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,1998,97.2941460237164,78.6041386186259,100.199304237958,75.9568870690048,108.721449264451,96.5588187917668,79.3358203827553,100.684447543565,76.6120209601609,109.464408946562,94.9668887786783,74.7207774458058,96.1582731794389,69.136930528145,104.563059932569,91.3693995108595,74.259803481182,95.6387871895057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,1998,119.373113993759,175.373892559254,155.037759352867,144.513180884357,131.650452010363,118.581444554438,176.66313008679,155.577636987233,145.659885137497,132.345619043571,118.008258621095,168.404118037843,149.943666343993,133.679204330467,128.122543180069,116.171110087241,192.182330059637,154.166132134831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,1998,98.2390850625615,93.1531514842289,87.6106868043094,108.136474712564,122.350650331721,97.382004517729,93.9646618170845,88.016541938214,109.039888534748,123.136914851849,95.1865566722532,89.2930240767358,84.587304961151,99.6770013289013,118.804153109445,91.9808348577611,96.1603682109144,85.584920873532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,1999,100.167440996471,99.5079888731608,98.732992415716,100.691974233568,93.5357610031038,99.7447639416379,100.654234774368,99.5229709090667,101.677122532321,94.3771343011511,93.8705434041225,96.2036374203266,94.6653489876031,96.6260642307533,92.1250673502352,93.112858087731,99.0655303115829,96.2014069302177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,1999,100.44123918496,114.288870479364,107.674231218537,118.427647727848,109.431004435404,99.8658403362255,116.337720795393,109.305233177007,119.765442987001,110.894358159383,93.340928477484,109.262216730172,102.876902729857,110.723846805613,107.196707556781,91.8008958869502,114.499776775094,105.539267985555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
